gameid, time, condition, critical, objectSet, instructionNum, attemptNum, targetX, targetY, distractorX, distractorY, mouseX, mouseY
4983-b,1453229548962,exp,0,5,0,0,368.75,93.75,none,none,302,302
4983-b,1453229573097,exp,0,5,0,0,368.75,93.75,none,none,303,302
4983-b,1453229573102,exp,0,5,0,0,368.75,93.75,none,none,303,302
4983-b,1453229573102,exp,0,5,0,0,368.75,93.75,none,none,304,302
4983-b,1453229573107,exp,0,5,0,0,368.75,93.75,none,none,305,302
4983-b,1453229573107,exp,0,5,0,0,368.75,93.75,none,none,307,301
4983-b,1453229573107,exp,0,5,0,0,368.75,93.75,none,none,308,300
4983-b,1453229573112,exp,0,5,0,0,368.75,93.75,none,none,308,300
4983-b,1453229573112,exp,0,5,0,0,368.75,93.75,none,none,310,299
4983-b,1453229573116,exp,0,5,0,0,368.75,93.75,none,none,312,298
4983-b,1453229573117,exp,0,5,0,0,368.75,93.75,none,none,312,297
4983-b,1453229573121,exp,0,5,0,0,368.75,93.75,none,none,314,297
4983-b,1453229573122,exp,0,5,0,0,368.75,93.75,none,none,315,297
4983-b,1453229573126,exp,0,5,0,0,368.75,93.75,none,none,316,296
4983-b,1453229573126,exp,0,5,0,0,368.75,93.75,none,none,317,296
4983-b,1453229573127,exp,0,5,0,0,368.75,93.75,none,none,317,296
4983-b,1453229573131,exp,0,5,0,0,368.75,93.75,none,none,318,295
4983-b,1453229573132,exp,0,5,0,0,368.75,93.75,none,none,319,295
4983-b,1453229573136,exp,0,5,0,0,368.75,93.75,none,none,319,294
4983-b,1453229573136,exp,0,5,0,0,368.75,93.75,none,none,320,294
4983-b,1453229573143,exp,0,5,0,0,368.75,93.75,none,none,321,293
4983-b,1453229573143,exp,0,5,0,0,368.75,93.75,none,none,321,293
4983-b,1453229573145,exp,0,5,0,0,368.75,93.75,none,none,322,293
4983-b,1453229573191,exp,0,5,0,0,368.75,93.75,none,none,323,293
4983-b,1453229573192,exp,0,5,0,0,368.75,93.75,none,none,324,292
4983-b,1453229573192,exp,0,5,0,0,368.75,93.75,none,none,325,292
4983-b,1453229573192,exp,0,5,0,0,368.75,93.75,none,none,326,291
4983-b,1453229573192,exp,0,5,0,0,368.75,93.75,none,none,326,291
4983-b,1453229573192,exp,0,5,0,0,368.75,93.75,none,none,327,291
4983-b,1453229573197,exp,0,5,0,0,368.75,93.75,none,none,328,290
4983-b,1453229573197,exp,0,5,0,0,368.75,93.75,none,none,329,290
4983-b,1453229573197,exp,0,5,0,0,368.75,93.75,none,none,330,290
4983-b,1453229573198,exp,0,5,0,0,368.75,93.75,none,none,330,289
4983-b,1453229573198,exp,0,5,0,0,368.75,93.75,none,none,330,288
4983-b,1453229573198,exp,0,5,0,0,368.75,93.75,none,none,331,288
4983-b,1453229573202,exp,0,5,0,0,368.75,93.75,none,none,332,288
4983-b,1453229573202,exp,0,5,0,0,368.75,93.75,none,none,333,288
4983-b,1453229573202,exp,0,5,0,0,368.75,93.75,none,none,333,287
4983-b,1453229573203,exp,0,5,0,0,368.75,93.75,none,none,334,287
4983-b,1453229573206,exp,0,5,0,0,368.75,93.75,none,none,335,286
4983-b,1453229573206,exp,0,5,0,0,368.75,93.75,none,none,335,286
4983-b,1453229573207,exp,0,5,0,0,368.75,93.75,none,none,336,285
4983-b,1453229573207,exp,0,5,0,0,368.75,93.75,none,none,337,285
4983-b,1453229573211,exp,0,5,0,0,368.75,93.75,none,none,338,284
4983-b,1453229573216,exp,0,5,0,0,368.75,93.75,none,none,339,284
4983-b,1453229573220,exp,0,5,0,0,368.75,93.75,none,none,339,284
4983-b,1453229573221,exp,0,5,0,0,368.75,93.75,none,none,339,283
4983-b,1453229573225,exp,0,5,0,0,368.75,93.75,none,none,340,283
4983-b,1453229573230,exp,0,5,0,0,368.75,93.75,none,none,341,283
4983-b,1453229573235,exp,0,5,0,0,368.75,93.75,none,none,342,283
4983-b,1453229573240,exp,0,5,0,0,368.75,93.75,none,none,343,283
4983-b,1453229573244,exp,0,5,0,0,368.75,93.75,none,none,343,282
4983-b,1453229573249,exp,0,5,0,0,368.75,93.75,none,none,344,282
4983-b,1453229573256,exp,0,5,0,0,368.75,93.75,none,none,344,281
4983-b,1453229573261,exp,0,5,0,0,368.75,93.75,none,none,344,280
4983-b,1453229573266,exp,0,5,0,0,368.75,93.75,none,none,345,280
4983-b,1453229573271,exp,0,5,0,0,368.75,93.75,none,none,346,280
4983-b,1453229573277,exp,0,5,0,0,368.75,93.75,none,none,347,279
4983-b,1453229573277,exp,0,5,0,0,368.75,93.75,none,none,348,279
4983-b,1453229573281,exp,0,5,0,0,368.75,93.75,none,none,348,279
4983-b,1453229573287,exp,0,5,0,0,368.75,93.75,none,none,349,279
4983-b,1453229573287,exp,0,5,0,0,368.75,93.75,none,none,350,278
4983-b,1453229573292,exp,0,5,0,0,368.75,93.75,none,none,351,278
4983-b,1453229573292,exp,0,5,0,0,368.75,93.75,none,none,352,277
4983-b,1453229573296,exp,0,5,0,0,368.75,93.75,none,none,354,276
4983-b,1453229573301,exp,0,5,0,0,368.75,93.75,none,none,355,275
4983-b,1453229573306,exp,0,5,0,0,368.75,93.75,none,none,356,275
4983-b,1453229573306,exp,0,5,0,0,368.75,93.75,none,none,357,274
4983-b,1453229573306,exp,0,5,0,0,368.75,93.75,none,none,357,272
4983-b,1453229573311,exp,0,5,0,0,368.75,93.75,none,none,358,271
4983-b,1453229573311,exp,0,5,0,0,368.75,93.75,none,none,359,270
4983-b,1453229573316,exp,0,5,0,0,368.75,93.75,none,none,359,268
4983-b,1453229573317,exp,0,5,0,0,368.75,93.75,none,none,360,266
4983-b,1453229573317,exp,0,5,0,0,368.75,93.75,none,none,361,265
4983-b,1453229573321,exp,0,5,0,0,368.75,93.75,none,none,362,262
4983-b,1453229573321,exp,0,5,0,0,368.75,93.75,none,none,363,260
4983-b,1453229573326,exp,0,5,0,0,368.75,93.75,none,none,364,257
4983-b,1453229573326,exp,0,5,0,0,368.75,93.75,none,none,365,255
4983-b,1453229573326,exp,0,5,0,0,368.75,93.75,none,none,366,252
4983-b,1453229573331,exp,0,5,0,0,368.75,93.75,none,none,367,250
4983-b,1453229573331,exp,0,5,0,0,368.75,93.75,none,none,368,248
4983-b,1453229573336,exp,0,5,0,0,368.75,93.75,none,none,370,245
4983-b,1453229573337,exp,0,5,0,0,368.75,93.75,none,none,370,243
4983-b,1453229573337,exp,0,5,0,0,368.75,93.75,none,none,371,240
4983-b,1453229573341,exp,0,5,0,0,368.75,93.75,none,none,372,238
4983-b,1453229573341,exp,0,5,0,0,368.75,93.75,none,none,373,235
4983-b,1453229573342,exp,0,5,0,0,368.75,93.75,none,none,374,233
4983-b,1453229573346,exp,0,5,0,0,368.75,93.75,none,none,375,230
4983-b,1453229573346,exp,0,5,0,0,368.75,93.75,none,none,375,228
4983-b,1453229573351,exp,0,5,0,0,368.75,93.75,none,none,375,225
4983-b,1453229573351,exp,0,5,0,0,368.75,93.75,none,none,376,223
4983-b,1453229573356,exp,0,5,0,0,368.75,93.75,none,none,376,221
4983-b,1453229573356,exp,0,5,0,0,368.75,93.75,none,none,376,219
4983-b,1453229573356,exp,0,5,0,0,368.75,93.75,none,none,377,217
4983-b,1453229573361,exp,0,5,0,0,368.75,93.75,none,none,378,216
4983-b,1453229573361,exp,0,5,0,0,368.75,93.75,none,none,379,215
4983-b,1453229573366,exp,0,5,0,0,368.75,93.75,none,none,379,213
4983-b,1453229573366,exp,0,5,0,0,368.75,93.75,none,none,379,212
4983-b,1453229573370,exp,0,5,0,0,368.75,93.75,none,none,379,211
4983-b,1453229573370,exp,0,5,0,0,368.75,93.75,none,none,380,209
4983-b,1453229573370,exp,0,5,0,0,368.75,93.75,none,none,380,208
4983-b,1453229573375,exp,0,5,0,0,368.75,93.75,none,none,381,208
4983-b,1453229573375,exp,0,5,0,0,368.75,93.75,none,none,381,206
4983-b,1453229573380,exp,0,5,0,0,368.75,93.75,none,none,381,205
4983-b,1453229573380,exp,0,5,0,0,368.75,93.75,none,none,382,203
4983-b,1453229573384,exp,0,5,0,0,368.75,93.75,none,none,383,202
4983-b,1453229573385,exp,0,5,0,0,368.75,93.75,none,none,383,201
4983-b,1453229573389,exp,0,5,0,0,368.75,93.75,none,none,384,199
4983-b,1453229573390,exp,0,5,0,0,368.75,93.75,none,none,384,199
4983-b,1453229573394,exp,0,5,0,0,368.75,93.75,none,none,384,197
4983-b,1453229573395,exp,0,5,0,0,368.75,93.75,none,none,384,196
4983-b,1453229573395,exp,0,5,0,0,368.75,93.75,none,none,385,195
4983-b,1453229573399,exp,0,5,0,0,368.75,93.75,none,none,385,194
4983-b,1453229573399,exp,0,5,0,0,368.75,93.75,none,none,385,193
4983-b,1453229573404,exp,0,5,0,0,368.75,93.75,none,none,386,192
4983-b,1453229573404,exp,0,5,0,0,368.75,93.75,none,none,386,190
4983-b,1453229573405,exp,0,5,0,0,368.75,93.75,none,none,387,190
4983-b,1453229573410,exp,0,5,0,0,368.75,93.75,none,none,387,188
4983-b,1453229573410,exp,0,5,0,0,368.75,93.75,none,none,387,187
4983-b,1453229573415,exp,0,5,0,0,368.75,93.75,none,none,388,185
4983-b,1453229573415,exp,0,5,0,0,368.75,93.75,none,none,388,184
4983-b,1453229573420,exp,0,5,0,0,368.75,93.75,none,none,388,182
4983-b,1453229573420,exp,0,5,0,0,368.75,93.75,none,none,388,181
4983-b,1453229573421,exp,0,5,0,0,368.75,93.75,none,none,388,180
4983-b,1453229573425,exp,0,5,0,0,368.75,93.75,none,none,388,179
4983-b,1453229573425,exp,0,5,0,0,368.75,93.75,none,none,389,177
4983-b,1453229573430,exp,0,5,0,0,368.75,93.75,none,none,389,176
4983-b,1453229573430,exp,0,5,0,0,368.75,93.75,none,none,390,176
4983-b,1453229573430,exp,0,5,0,0,368.75,93.75,none,none,390,174
4983-b,1453229573434,exp,0,5,0,0,368.75,93.75,none,none,390,172
4983-b,1453229573434,exp,0,5,0,0,368.75,93.75,none,none,391,172
4983-b,1453229573439,exp,0,5,0,0,368.75,93.75,none,none,391,170
4983-b,1453229573439,exp,0,5,0,0,368.75,93.75,none,none,391,168
4983-b,1453229573444,exp,0,5,0,0,368.75,93.75,none,none,392,167
4983-b,1453229573444,exp,0,5,0,0,368.75,93.75,none,none,393,166
4983-b,1453229573449,exp,0,5,0,0,368.75,93.75,none,none,393,164
4983-b,1453229573449,exp,0,5,0,0,368.75,93.75,none,none,393,163
4983-b,1453229573454,exp,0,5,0,0,368.75,93.75,none,none,394,162
4983-b,1453229573454,exp,0,5,0,0,368.75,93.75,none,none,394,160
4983-b,1453229573459,exp,0,5,0,0,368.75,93.75,none,none,395,159
4983-b,1453229573460,exp,0,5,0,0,368.75,93.75,none,none,395,158
4983-b,1453229573460,exp,0,5,0,0,368.75,93.75,none,none,396,156
4983-b,1453229573464,exp,0,5,0,0,368.75,93.75,none,none,397,155
4983-b,1453229573464,exp,0,5,0,0,368.75,93.75,none,none,397,154
4983-b,1453229573464,exp,0,5,0,0,368.75,93.75,none,none,397,153
4983-b,1453229573468,exp,0,5,0,0,368.75,93.75,none,none,397,151
4983-b,1453229573469,exp,0,5,0,0,368.75,93.75,none,none,398,150
4983-b,1453229573473,exp,0,5,0,0,368.75,93.75,none,none,399,149
4983-b,1453229573473,exp,0,5,0,0,368.75,93.75,none,none,399,148
4983-b,1453229573478,exp,0,5,0,0,368.75,93.75,none,none,400,148
4983-b,1453229573478,exp,0,5,0,0,368.75,93.75,none,none,400,147
4983-b,1453229573478,exp,0,5,0,0,368.75,93.75,none,none,401,145
4983-b,1453229573483,exp,0,5,0,0,368.75,93.75,none,none,402,145
4983-b,1453229573488,exp,0,5,0,0,368.75,93.75,none,none,402,143
4983-b,1453229573488,exp,0,5,0,0,368.75,93.75,none,none,402,142
