gameid, time, condition, critical, objectSet, instructionNum, attemptNum, targetX, targetY, distractorX, distractorY, mouseX, mouseY
3494-2,1453165415876,base,0,6,0,0,506.25,368.75,none,none,298,301
3494-2,1453165416538,base,0,6,0,0,506.25,368.75,none,none,298,301
3494-2,1453165416539,base,0,6,0,0,506.25,368.75,none,none,298,302
3494-2,1453165416539,base,0,6,0,0,506.25,368.75,none,none,298,303
3494-2,1453165416540,base,0,6,0,0,506.25,368.75,none,none,298,304
3494-2,1453165416543,base,0,6,0,0,506.25,368.75,none,none,298,305
3494-2,1453165416543,base,0,6,0,0,506.25,368.75,none,none,298,305
3494-2,1453165416545,base,0,6,0,0,506.25,368.75,none,none,298,306
3494-2,1453165416545,base,0,6,0,0,506.25,368.75,none,none,298,307
3494-2,1453165416547,base,0,6,0,0,506.25,368.75,none,none,298,308
3494-2,1453165416548,base,0,6,0,0,506.25,368.75,none,none,298,309
3494-2,1453165416550,base,0,6,0,0,506.25,368.75,none,none,299,309
3494-2,1453165416552,base,0,6,0,0,506.25,368.75,none,none,299,310
3494-2,1453165416553,base,0,6,0,0,506.25,368.75,none,none,299,311
3494-2,1453165416554,base,0,6,0,0,506.25,368.75,none,none,299,312
3494-2,1453165416555,base,0,6,0,0,506.25,368.75,none,none,299,312
3494-2,1453165416557,base,0,6,0,0,506.25,368.75,none,none,299,313
3494-2,1453165416557,base,0,6,0,0,506.25,368.75,none,none,300,314
3494-2,1453165416559,base,0,6,0,0,506.25,368.75,none,none,300,315
3494-2,1453165416560,base,0,6,0,0,506.25,368.75,none,none,300,316
3494-2,1453165416562,base,0,6,0,0,506.25,368.75,none,none,300,316
3494-2,1453165416564,base,0,6,0,0,506.25,368.75,none,none,300,317
3494-2,1453165416566,base,0,6,0,0,506.25,368.75,none,none,300,317
3494-2,1453165416567,base,0,6,0,0,506.25,368.75,none,none,300,318
3494-2,1453165416569,base,0,6,0,0,506.25,368.75,none,none,300,319
3494-2,1453165416569,base,0,6,0,0,506.25,368.75,none,none,300,320
3494-2,1453165416571,base,0,6,0,0,506.25,368.75,none,none,300,320
3494-2,1453165416574,base,0,6,0,0,506.25,368.75,none,none,300,321
3494-2,1453165416574,base,0,6,0,0,506.25,368.75,none,none,301,322
3494-2,1453165416576,base,0,6,0,0,506.25,368.75,none,none,301,323
3494-2,1453165416578,base,0,6,0,0,506.25,368.75,none,none,301,323
3494-2,1453165416581,base,0,6,0,0,506.25,368.75,none,none,301,324
3494-2,1453165416581,base,0,6,0,0,506.25,368.75,none,none,301,325
3494-2,1453165416583,base,0,6,0,0,506.25,368.75,none,none,301,326
3494-2,1453165416586,base,0,6,0,0,506.25,368.75,none,none,302,326
3494-2,1453165416586,base,0,6,0,0,506.25,368.75,none,none,302,327
3494-2,1453165416588,base,0,6,0,0,506.25,368.75,none,none,302,327
3494-2,1453165416589,base,0,6,0,0,506.25,368.75,none,none,303,327
3494-2,1453165416590,base,0,6,0,0,506.25,368.75,none,none,303,328
3494-2,1453165416591,base,0,6,0,0,506.25,368.75,none,none,303,329
3494-2,1453165416593,base,0,6,0,0,506.25,368.75,none,none,303,330
3494-2,1453165416596,base,0,6,0,0,506.25,368.75,none,none,303,331
3494-2,1453165416597,base,0,6,0,0,506.25,368.75,none,none,303,331
3494-2,1453165416597,base,0,6,0,0,506.25,368.75,none,none,304,331
3494-2,1453165416598,base,0,6,0,0,506.25,368.75,none,none,304,332
3494-2,1453165416605,base,0,6,0,0,506.25,368.75,none,none,304,333
3494-2,1453165416606,base,0,6,0,0,506.25,368.75,none,none,305,334
3494-2,1453165416606,base,0,6,0,0,506.25,368.75,none,none,305,334
3494-2,1453165416607,base,0,6,0,0,506.25,368.75,none,none,306,335
3494-2,1453165416610,base,0,6,0,0,506.25,368.75,none,none,306,336
3494-2,1453165416610,base,0,6,0,0,506.25,368.75,none,none,306,337
3494-2,1453165416612,base,0,6,0,0,506.25,368.75,none,none,307,337
3494-2,1453165416613,base,0,6,0,0,506.25,368.75,none,none,307,338
3494-2,1453165416613,base,0,6,0,0,506.25,368.75,none,none,307,338
3494-2,1453165416622,base,0,6,0,0,506.25,368.75,none,none,307,339
3494-2,1453165416623,base,0,6,0,0,506.25,368.75,none,none,308,340
3494-2,1453165416623,base,0,6,0,0,506.25,368.75,none,none,308,341
3494-2,1453165416624,base,0,6,0,0,506.25,368.75,none,none,309,341
3494-2,1453165416624,base,0,6,0,0,506.25,368.75,none,none,309,342
3494-2,1453165416627,base,0,6,0,0,506.25,368.75,none,none,309,342
3494-2,1453165416631,base,0,6,0,0,506.25,368.75,none,none,310,342
3494-2,1453165416632,base,0,6,0,0,506.25,368.75,none,none,310,343
3494-2,1453165416639,base,0,6,0,0,506.25,368.75,none,none,310,344
3494-2,1453165416639,base,0,6,0,0,506.25,368.75,none,none,310,345
3494-2,1453165416643,base,0,6,0,0,506.25,368.75,none,none,310,345
3494-2,1453165416646,base,0,6,0,0,506.25,368.75,none,none,310,346
3494-2,1453165416650,base,0,6,0,0,506.25,368.75,none,none,311,346
3494-2,1453165416653,base,0,6,0,0,506.25,368.75,none,none,311,347
3494-2,1453165416658,base,0,6,0,0,506.25,368.75,none,none,311,348
3494-2,1453165416672,base,0,6,0,0,506.25,368.75,none,none,311,349
3494-2,1453165416673,base,0,6,0,0,506.25,368.75,none,none,311,349
3494-2,1453165416689,base,0,6,0,0,506.25,368.75,none,none,311,350
3494-2,1453165416691,base,0,6,0,0,506.25,368.75,none,none,312,350
3494-2,1453165419903,base,0,6,0,0,506.25,368.75,none,none,312,351
3494-2,1453165419903,base,0,6,0,0,506.25,368.75,none,none,312,352
3494-2,1453165419905,base,0,6,0,0,506.25,368.75,none,none,312,353
3494-2,1453165419908,base,0,6,0,0,506.25,368.75,none,none,311,353
3494-2,1453165419908,base,0,6,0,0,506.25,368.75,none,none,311,353
3494-2,1453165419912,base,0,6,0,0,506.25,368.75,none,none,311,354
3494-2,1453165419913,base,0,6,0,0,506.25,368.75,none,none,311,355
3494-2,1453165419917,base,0,6,0,0,506.25,368.75,none,none,310,356
3494-2,1453165419918,base,0,6,0,0,506.25,368.75,none,none,310,356
3494-2,1453165419918,base,0,6,0,0,506.25,368.75,none,none,310,357
3494-2,1453165419922,base,0,6,0,0,506.25,368.75,none,none,310,358
3494-2,1453165419922,base,0,6,0,0,506.25,368.75,none,none,310,359
