gameid, time, condition, critical, objectSet, instructionNum, attemptNum, targetX, targetY, distractorX, distractorY, mouseX, mouseY
1405-5,1453172473270,base,0,3,0,0,93.75,231.25,none,none,301,302
1405-5,1453172473866,base,0,3,0,0,93.75,231.25,none,none,301,301
1405-5,1453172473875,base,0,3,0,0,93.75,231.25,none,none,301,301
1405-5,1453172473886,base,0,3,0,0,93.75,231.25,none,none,300,300
1405-5,1453172473887,base,0,3,0,0,93.75,231.25,none,none,300,300
1405-5,1453172473892,base,0,3,0,0,93.75,231.25,none,none,300,299
1405-5,1453172473901,base,0,3,0,0,93.75,231.25,none,none,300,299
1405-5,1453172473907,base,0,3,0,0,93.75,231.25,none,none,300,298
1405-5,1453172473917,base,0,3,0,0,93.75,231.25,none,none,300,298
1405-5,1453172473924,base,0,3,0,0,93.75,231.25,none,none,299,298
1405-5,1453172473939,base,0,3,0,0,93.75,231.25,none,none,299,297
1405-5,1453172473957,base,0,3,0,0,93.75,231.25,none,none,299,298
1405-5,1453172473960,base,0,3,0,0,93.75,231.25,none,none,300,298
1405-5,1453172473961,base,0,3,0,0,93.75,231.25,none,none,300,298
1405-5,1453172473961,base,0,3,0,0,93.75,231.25,none,none,300,299
1405-5,1453172473972,base,0,3,0,0,93.75,231.25,none,none,300,300
1405-5,1453172473978,base,0,3,0,0,93.75,231.25,none,none,300,301
1405-5,1453172473984,base,0,3,0,0,93.75,231.25,none,none,300,302
1405-5,1453172474770,base,0,3,0,0,93.75,231.25,none,none,300,301
1405-5,1453172474770,base,0,3,0,0,93.75,231.25,none,none,300,301
1405-5,1453172474781,base,0,3,0,0,93.75,231.25,none,none,299,300
1405-5,1453172474788,base,0,3,0,0,93.75,231.25,none,none,299,300
1405-5,1453172474789,base,0,3,0,0,93.75,231.25,none,none,298,299
1405-5,1453172474795,base,0,3,0,0,93.75,231.25,none,none,298,299
1405-5,1453172474795,base,0,3,0,0,93.75,231.25,none,none,297,298
1405-5,1453172474795,base,0,3,0,0,93.75,231.25,none,none,297,298
1405-5,1453172474801,base,0,3,0,0,93.75,231.25,none,none,296,298
1405-5,1453172474801,base,0,3,0,0,93.75,231.25,none,none,296,297
1405-5,1453172474802,base,0,3,0,0,93.75,231.25,none,none,295,296
1405-5,1453172474802,base,0,3,0,0,93.75,231.25,none,none,294,296
1405-5,1453172474802,base,0,3,0,0,93.75,231.25,none,none,294,296
1405-5,1453172474807,base,0,3,0,0,93.75,231.25,none,none,293,295
1405-5,1453172474807,base,0,3,0,0,93.75,231.25,none,none,293,295
1405-5,1453172474807,base,0,3,0,0,93.75,231.25,none,none,292,295
1405-5,1453172474807,base,0,3,0,0,93.75,231.25,none,none,291,294
1405-5,1453172474808,base,0,3,0,0,93.75,231.25,none,none,290,294
1405-5,1453172474816,base,0,3,0,0,93.75,231.25,none,none,290,293
1405-5,1453172474821,base,0,3,0,0,93.75,231.25,none,none,289,293
1405-5,1453172474822,base,0,3,0,0,93.75,231.25,none,none,288,292
1405-5,1453172474822,base,0,3,0,0,93.75,231.25,none,none,288,292
1405-5,1453172474822,base,0,3,0,0,93.75,231.25,none,none,288,292
1405-5,1453172474823,base,0,3,0,0,93.75,231.25,none,none,287,292
1405-5,1453172474827,base,0,3,0,0,93.75,231.25,none,none,286,291
1405-5,1453172474827,base,0,3,0,0,93.75,231.25,none,none,285,291
1405-5,1453172474832,base,0,3,0,0,93.75,231.25,none,none,285,291
1405-5,1453172474833,base,0,3,0,0,93.75,231.25,none,none,284,290
1405-5,1453172474833,base,0,3,0,0,93.75,231.25,none,none,284,290
1405-5,1453172474836,base,0,3,0,0,93.75,231.25,none,none,283,290
1405-5,1453172474837,base,0,3,0,0,93.75,231.25,none,none,282,290
1405-5,1453172474841,base,0,3,0,0,93.75,231.25,none,none,282,289
1405-5,1453172474842,base,0,3,0,0,93.75,231.25,none,none,282,289
1405-5,1453172474844,base,0,3,0,0,93.75,231.25,none,none,282,288
1405-5,1453172474844,base,0,3,0,0,93.75,231.25,none,none,281,288
1405-5,1453172474848,base,0,3,0,0,93.75,231.25,none,none,281,288
